Entity,Code,Day,total_vaccinations_per_hundred
Austria,AUT,2022-05-25,207.04
Austria,AUT,2022-05-26,207.05
Austria,AUT,2022-05-27,207.09
Austria,AUT,2022-05-28,207.1
Austria,AUT,2022-05-29,207.11
Austria,AUT,2022-05-30,207.13
Austria,AUT,2022-05-31,207.18
Austria,AUT,2022-06-01,207.23
Austria,AUT,2022-06-02,207.28
Austria,AUT,2022-06-03,207.34
Austria,AUT,2022-06-04,207.35
Austria,AUT,2022-06-05,207.35
Austria,AUT,2022-06-06,207.35
Austria,AUT,2022-06-07,207.39
Austria,AUT,2022-06-08,207.44
Austria,AUT,2022-06-09,207.49
Austria,AUT,2022-06-10,207.56
Austria,AUT,2022-06-11,207.57
Austria,AUT,2022-06-12,207.58
Austria,AUT,2022-06-13,207.61
Austria,AUT,2022-06-14,207.67
Austria,AUT,2022-06-15,207.73
Austria,AUT,2022-06-16,207.74
Austria,AUT,2022-06-17,207.8
Austria,AUT,2022-06-18,207.81
Austria,AUT,2022-06-19,207.82
Austria,AUT,2022-06-20,207.85
Austria,AUT,2022-06-21,207.92
Austria,AUT,2022-06-22,208
Austria,AUT,2022-06-23,208.08
Austria,AUT,2022-06-24,208.17
Austria,AUT,2022-06-25,208.2
Austria,AUT,2022-06-26,208.21
Austria,AUT,2022-06-27,208.27
Austria,AUT,2022-06-28,208.36
Austria,AUT,2022-06-29,208.47
Austria,AUT,2022-06-30,208.59
Austria,AUT,2022-07-01,208.72
Austria,AUT,2022-07-02,208.76
Austria,AUT,2022-07-03,208.77
Austria,AUT,2022-07-04,208.84
Austria,AUT,2022-07-05,208.97
Austria,AUT,2022-07-06,209.13
Austria,AUT,2022-07-07,209.29
Austria,AUT,2022-07-08,209.46
Austria,AUT,2022-07-09,209.51
Austria,AUT,2022-07-10,209.52
Austria,AUT,2022-07-11,209.61
Austria,AUT,2022-07-12,209.76
Austria,AUT,2022-07-13,209.93
Austria,AUT,2022-07-14,210.08
Austria,AUT,2022-07-15,210.26
Austria,AUT,2022-07-16,210.32
Austria,AUT,2022-07-17,210.32
Austria,AUT,2022-07-18,210.41
Austria,AUT,2022-07-19,210.54
Austria,AUT,2022-07-20,210.68
Austria,AUT,2022-07-21,210.81
Austria,AUT,2022-07-22,210.95
Austria,AUT,2022-07-23,210.99
Austria,AUT,2022-07-24,211
Austria,AUT,2022-07-25,211.06
Austria,AUT,2022-07-26,211.17
Austria,AUT,2022-07-27,211.3
Austria,AUT,2022-07-28,211.41
Austria,AUT,2022-07-29,211.53
Austria,AUT,2022-07-30,211.57
Austria,AUT,2022-07-31,211.58
Austria,AUT,2022-08-01,211.63
Austria,AUT,2022-08-02,211.72
Austria,AUT,2022-08-03,211.82
Austria,AUT,2022-08-04,211.91
Austria,AUT,2022-08-05,211.99
Austria,AUT,2022-08-06,212.03
Austria,AUT,2022-08-07,212.04
Austria,AUT,2022-08-08,212.1
Austria,AUT,2022-08-09,212.18
Austria,AUT,2022-08-10,212.28
Austria,AUT,2022-08-11,212.38
Austria,AUT,2022-08-12,212.47
Austria,AUT,2022-08-13,212.5
Austria,AUT,2022-08-14,212.5
Austria,AUT,2022-08-15,212.51
Austria,AUT,2022-08-16,212.59
Austria,AUT,2022-08-17,212.69
Austria,AUT,2022-08-18,212.8
Austria,AUT,2022-08-19,212.91
Austria,AUT,2022-08-20,212.95
Austria,AUT,2022-08-21,212.95
Austria,AUT,2022-08-22,213.01
Austria,AUT,2022-08-23,213.11
Austria,AUT,2022-08-24,213.22
Austria,AUT,2022-08-25,213.32
Austria,AUT,2022-08-26,213.41
Austria,AUT,2022-08-27,213.46
Austria,AUT,2022-08-28,213.47
Austria,AUT,2022-08-29,213.53
Austria,AUT,2022-08-30,213.61
Austria,AUT,2022-08-31,213.72
Azerbaijan,AZE,2021-01-17,0
Azerbaijan,AZE,2021-02-06,0.63
Azerbaijan,AZE,2021-03-01,2.84
Azerbaijan,AZE,2021-03-03,3.27
Azerbaijan,AZE,2021-03-09,3.99
Azerbaijan,AZE,2021-03-10,4.16
Azerbaijan,AZE,2021-03-11,4.24
Azerbaijan,AZE,2021-03-12,4.3
Azerbaijan,AZE,2021-03-13,4.37
Azerbaijan,AZE,2021-03-14,4.4
Azerbaijan,AZE,2021-03-20,4.68
Azerbaijan,AZE,2021-03-26,4.95
Azerbaijan,AZE,2021-04-01,8.3
Azerbaijan,AZE,2021-04-02,8.62
Azerbaijan,AZE,2021-04-03,8.97
Azerbaijan,AZE,2021-04-04,9.19
Azerbaijan,AZE,2021-04-05,9.19
Azerbaijan,AZE,2021-04-06,9.52
Azerbaijan,AZE,2021-04-07,9.95
Azerbaijan,AZE,2021-04-08,10.37
Azerbaijan,AZE,2021-04-09,10.78
Azerbaijan,AZE,2021-04-10,11.19
Azerbaijan,AZE,2021-04-11,11.41
Azerbaijan,AZE,2021-04-12,11.41
Azerbaijan,AZE,2021-04-13,11.75
Azerbaijan,AZE,2021-04-14,12.05
Azerbaijan,AZE,2021-04-15,12.33
Azerbaijan,AZE,2021-04-16,12.6
Azerbaijan,AZE,2021-04-17,12.85
Azerbaijan,AZE,2021-04-18,12.97
Azerbaijan,AZE,2021-04-19,12.97
Azerbaijan,AZE,2021-04-20,13.11
Azerbaijan,AZE,2021-04-21,13.25
Azerbaijan,AZE,2021-04-22,13.4
Azerbaijan,AZE,2021-04-23,13.54
Azerbaijan,AZE,2021-04-24,13.7
Azerbaijan,AZE,2021-04-25,13.8
Azerbaijan,AZE,2021-04-26,13.8
Azerbaijan,AZE,2021-04-27,13.97
Azerbaijan,AZE,2021-04-28,14.12
Azerbaijan,AZE,2021-04-29,14.27
Azerbaijan,AZE,2021-04-30,14.43
Azerbaijan,AZE,2021-05-01,14.6
Azerbaijan,AZE,2021-05-02,14.71
Azerbaijan,AZE,2021-05-04,14.9
Azerbaijan,AZE,2021-05-05,15.19
Azerbaijan,AZE,2021-05-06,15.46
Azerbaijan,AZE,2021-05-07,15.78
Azerbaijan,AZE,2021-05-08,16.11
Azerbaijan,AZE,2021-05-09,16.36
Azerbaijan,AZE,2021-05-10,16.36
Azerbaijan,AZE,2021-05-11,16.54
Azerbaijan,AZE,2021-05-12,16.75
Azerbaijan,AZE,2021-05-13,16.95
Azerbaijan,AZE,2021-05-14,17.08
Azerbaijan,AZE,2021-05-15,17.23
Azerbaijan,AZE,2021-05-16,17.41
Azerbaijan,AZE,2021-05-18,17.79
Azerbaijan,AZE,2021-05-19,18.07
Azerbaijan,AZE,2021-05-20,18.34
Azerbaijan,AZE,2021-05-21,18.66
Azerbaijan,AZE,2021-05-22,19.02
Azerbaijan,AZE,2021-05-23,19.27
Azerbaijan,AZE,2021-05-24,19.27
Azerbaijan,AZE,2021-05-25,19.6
Azerbaijan,AZE,2021-05-26,19.94
Azerbaijan,AZE,2021-05-27,20.43
Azerbaijan,AZE,2021-05-28,21.03
Azerbaijan,AZE,2021-05-29,21.41
Azerbaijan,AZE,2021-05-30,21.84
Azerbaijan,AZE,2021-05-31,21.85
Azerbaijan,AZE,2021-06-01,22.43
Azerbaijan,AZE,2021-06-02,22.95
Azerbaijan,AZE,2021-06-03,23.45
Azerbaijan,AZE,2021-06-04,23.91
Azerbaijan,AZE,2021-06-05,24.37
Azerbaijan,AZE,2021-06-06,24.69
Azerbaijan,AZE,2021-06-07,24.69
Azerbaijan,AZE,2021-06-08,25.08
Azerbaijan,AZE,2021-06-09,25.45
Azerbaijan,AZE,2021-06-10,25.81
Azerbaijan,AZE,2021-06-11,26.2
Azerbaijan,AZE,2021-06-12,26.6
Azerbaijan,AZE,2021-06-13,26.91
Azerbaijan,AZE,2021-06-14,26.91
Azerbaijan,AZE,2021-06-15,27.31
Azerbaijan,AZE,2021-06-16,27.53
Azerbaijan,AZE,2021-06-17,27.91
Azerbaijan,AZE,2021-06-18,28.27
Azerbaijan,AZE,2021-06-20,28.99
Azerbaijan,AZE,2021-06-21,28.99
Azerbaijan,AZE,2021-06-22,29.4
Azerbaijan,AZE,2021-06-23,29.87
Azerbaijan,AZE,2021-06-24,30.51
Azerbaijan,AZE,2021-06-25,31.21
Azerbaijan,AZE,2021-06-26,31.94
Azerbaijan,AZE,2021-06-27,32.47
Azerbaijan,AZE,2021-06-28,32.47
Azerbaijan,AZE,2021-06-29,33.18
Azerbaijan,AZE,2021-06-30,34.05
Azerbaijan,AZE,2021-07-01,34.88
Azerbaijan,AZE,2021-07-02,35.59
Azerbaijan,AZE,2021-07-03,36.27
Azerbaijan,AZE,2021-07-04,36.78
Azerbaijan,AZE,2021-07-05,36.78
Azerbaijan,AZE,2021-07-06,37.38
Azerbaijan,AZE,2021-07-07,37.92
Azerbaijan,AZE,2021-07-08,38.44
Azerbaijan,AZE,2021-07-09,38.94
Azerbaijan,AZE,2021-07-10,39.46
Azerbaijan,AZE,2021-07-11,39.83
Azerbaijan,AZE,2021-07-12,39.84
Azerbaijan,AZE,2021-07-13,40.33
Azerbaijan,AZE,2021-07-14,40.73
Azerbaijan,AZE,2021-07-15,41.14
Azerbaijan,AZE,2021-07-16,41.53
Azerbaijan,AZE,2021-07-17,41.92
Azerbaijan,AZE,2021-07-18,42.25
Azerbaijan,AZE,2021-07-19,42.26
Azerbaijan,AZE,2021-07-20,42.51
Azerbaijan,AZE,2021-07-21,42.65
Azerbaijan,AZE,2021-07-22,42.82
Azerbaijan,AZE,2021-07-24,43.8
Azerbaijan,AZE,2021-07-25,44.25
Azerbaijan,AZE,2021-07-26,44.26
Azerbaijan,AZE,2021-07-27,44.92
Azerbaijan,AZE,2021-07-28,45.71
Azerbaijan,AZE,2021-07-29,46.53
Azerbaijan,AZE,2021-07-30,47.37
Azerbaijan,AZE,2021-07-31,48.21
Azerbaijan,AZE,2021-08-01,48.88
Azerbaijan,AZE,2021-08-02,48.89
Azerbaijan,AZE,2021-08-03,49.64
Azerbaijan,AZE,2021-08-04,50.3
Azerbaijan,AZE,2021-08-05,50.92
Azerbaijan,AZE,2021-08-07,52.08
Azerbaijan,AZE,2021-08-08,52.54
Azerbaijan,AZE,2021-08-09,52.54
Azerbaijan,AZE,2021-08-10,53.12
Azerbaijan,AZE,2021-08-11,53.75
Azerbaijan,AZE,2021-08-12,54.37
Azerbaijan,AZE,2021-08-13,54.99
Azerbaijan,AZE,2021-08-14,55.65
Azerbaijan,AZE,2021-08-15,56.18
Azerbaijan,AZE,2021-08-16,56.19
Azerbaijan,AZE,2021-08-17,56.88
Azerbaijan,AZE,2021-08-18,57.53
Azerbaijan,AZE,2021-08-19,58.09
Azerbaijan,AZE,2021-08-20,58.62
Azerbaijan,AZE,2021-08-21,59.25
Azerbaijan,AZE,2021-08-22,59.83
Azerbaijan,AZE,2021-08-23,59.83
Azerbaijan,AZE,2021-08-24,60.6
Azerbaijan,AZE,2021-08-25,61.43
Azerbaijan,AZE,2021-08-26,62.25
Azerbaijan,AZE,2021-08-27,62.97
Azerbaijan,AZE,2021-08-29,64.85
Azerbaijan,AZE,2021-08-30,64.86
Azerbaijan,AZE,2021-08-31,65.99
Azerbaijan,AZE,2021-09-01,67.02
Azerbaijan,AZE,2021-09-02,67.97
Azerbaijan,AZE,2021-09-03,68.8
Azerbaijan,AZE,2021-09-04,69.57
Azerbaijan,AZE,2021-09-05,70.16
Azerbaijan,AZE,2021-09-06,70.17
Azerbaijan,AZE,2021-09-07,70.85
Azerbaijan,AZE,2021-09-09,72.05
Azerbaijan,AZE,2021-09-10,72.66
Azerbaijan,AZE,2021-09-12,73.79
Azerbaijan,AZE,2021-09-13,73.8
Azerbaijan,AZE,2021-09-14,74.47
Azerbaijan,AZE,2021-09-15,75.11
Azerbaijan,AZE,2021-09-16,75.69
Azerbaijan,AZE,2021-09-19,77.34
Azerbaijan,AZE,2021-09-20,77.35
Azerbaijan,AZE,2021-09-21,77.99
Azerbaijan,AZE,2021-09-22,78.61
Azerbaijan,AZE,2021-09-23,79.22
Azerbaijan,AZE,2021-09-24,79.78
Azerbaijan,AZE,2021-09-25,80.42
Azerbaijan,AZE,2021-09-26,80.97
Azerbaijan,AZE,2021-09-27,80.97
Azerbaijan,AZE,2021-09-29,82.28
Azerbaijan,AZE,2021-09-30,82.95
Azerbaijan,AZE,2021-10-01,83.62
Azerbaijan,AZE,2021-10-02,84.2
Azerbaijan,AZE,2021-10-03,84.72
Azerbaijan,AZE,2021-10-04,84.73
Azerbaijan,AZE,2021-10-05,85.29
Azerbaijan,AZE,2021-10-06,85.73
Azerbaijan,AZE,2021-10-08,86.52
Azerbaijan,AZE,2021-10-09,86.91
Azerbaijan,AZE,2021-10-10,87.24
Azerbaijan,AZE,2021-10-11,87.24
Azerbaijan,AZE,2021-10-12,87.63
Azerbaijan,AZE,2021-10-14,88.31
Azerbaijan,AZE,2021-10-15,88.61
Azerbaijan,AZE,2021-10-17,89.15
Azerbaijan,AZE,2021-10-18,89.16
Azerbaijan,AZE,2021-10-19,89.46
Azerbaijan,AZE,2021-10-20,89.77
Azerbaijan,AZE,2021-10-21,90.08
Azerbaijan,AZE,2021-10-22,90.38
Azerbaijan,AZE,2021-10-23,90.7
Azerbaijan,AZE,2021-10-24,90.99
Azerbaijan,AZE,2021-10-25,90.99
Azerbaijan,AZE,2021-10-26,91.39
Azerbaijan,AZE,2021-10-27,91.82
Azerbaijan,AZE,2021-10-28,92.3
Azerbaijan,AZE,2021-10-29,92.78
Azerbaijan,AZE,2021-10-30,93.26
Azerbaijan,AZE,2021-10-31,93.68
Azerbaijan,AZE,2021-11-01,93.68
Azerbaijan,AZE,2021-11-02,94.14
Azerbaijan,AZE,2021-11-08,96.17
Azerbaijan,AZE,2021-11-09,96.28
Azerbaijan,AZE,2021-11-11,96.81
Azerbaijan,AZE,2021-11-12,97.18
Azerbaijan,AZE,2021-11-13,97.57
Azerbaijan,AZE,2021-11-14,97.86
Azerbaijan,AZE,2021-11-15,97.86
Azerbaijan,AZE,2021-11-16,98.25
Azerbaijan,AZE,2021-11-17,98.57
Azerbaijan,AZE,2021-11-18,98.92
Azerbaijan,AZE,2021-11-19,99.24
Azerbaijan,AZE,2021-11-20,99.56
Azerbaijan,AZE,2021-11-21,99.8
Azerbaijan,AZE,2021-11-22,99.8
